price,rooms,halls,area,orientation,decoration,floor_level,total_floor,building_type,community,subdistrict
1850000.0,3.0,2.0,104.61,"南,",精装,低,40.0,,保利上城西区,白沙洲 
2380000.0,4.0,2.0,138.01,"南,北,",毛坯,中,47.0,塔楼,东原启城一期,白沙洲 
3000000.0,4.0,2.0,124.41,"南,",精装,低,34.0,板楼,保利中央公馆,新南湖 
2600000.0,3.0,2.0,106.14,"南,北,",精装,中,34.0,塔楼,保利中央公馆,新南湖 
2230000.0,3.0,2.0,94.87,"南,北,",精装,高,34.0,塔楼,保利中央公馆,新南湖 
2850000.0,2.0,2.0,88.28,"东南,",精装,低,18.0,板楼,保利华都,虎泉杨家湾 
4520000.0,4.0,2.0,143.11,"东南,",精装,低,45.0,板楼,纯水岸东湖天屿一期,东湖东亭 
2450000.0,4.0,2.0,165.26,"南,西,北,",毛坯,中,7.0,板楼,文豪苑,虎泉杨家湾 
2100000.0,3.0,2.0,114.74,"南,北,",精装,高,40.0,,保利上城西区,白沙洲 
3080000.0,3.0,2.0,130.19,"东南,",精装,低,33.0,,福星惠誉东湖城二期,东湖东亭 
1850000.0,3.0,2.0,104.98,"南,",精装,中,34.0,板楼,清能清江锦城三期,白沙洲 
1920000.0,3.0,2.0,115.21,"南,北,",毛坯,高,34.0,板楼,清能清江锦城三期,白沙洲 
3870000.0,4.0,2.0,154.7,"南,北,",毛坯,高,32.0,板楼,金地自在城,团结大道 
2080000.0,3.0,2.0,95.79,"南,北,",精装,低,31.0,板楼,招商雍华府,南湖沃尔玛 
2460000.0,3.0,2.0,117.56,"南,",精装,低,27.0,,金地自在城,团结大道 
1110000.0,3.0,2.0,102.87,"南,",毛坯,高,34.0,板楼,鄂旅投书院世家,白沙洲 
2680000.0,4.0,2.0,148.39,"南,北,",简装,高,18.0,塔楼,南湖名都B,南湖沃尔玛 
2200000.0,3.0,2.0,136.06,"东南,",精装,高,34.0,板楼,万科金色城市18地块,白沙洲 
1500000.0,4.0,2.0,129.6,"南,北,",,高,7.0,板楼,金鹤园四期,团结大道 
1000000.0,3.0,1.0,91.38,"南,",简装,,,塔楼,福星惠誉东澜岸,白沙洲 
4300000.0,4.0,2.0,148.78,"南,北,",简装,低,32.0,板楼,保利华都,虎泉杨家湾 
1420000.0,2.0,2.0,103.34,"南,",精装,高,19.0,板楼,东方玉龙居,青山 
1860000.0,3.0,2.0,95.91,"南,北,",精装,中,21.0,塔楼,南湖名都A区,南湖沃尔玛 
2500000.0,3.0,2.0,91.45,"南,",毛坯,中,32.0,,金地自在城,团结大道 
1180000.0,3.0,2.0,111.75,"南,北,",精装,中,34.0,板楼,爱家名校华城,白沙洲 
1390000.0,3.0,2.0,93.98,"南,北,",精装,高,18.0,板楼,东原湖光里,黄家湖 
1830000.0,3.0,2.0,100.57,"南,",简装,高,28.0,,保利上城,白沙洲 
880000.0,2.0,1.0,85.02,"东南,",简装,低,18.0,板楼,湘龙鑫城四期,白沙洲 
1880000.0,3.0,2.0,117.08,"南,北,",毛坯,高,33.0,,融侨悦府,青山 
2160000.0,3.0,2.0,126.73,"南,北,",精装,高,34.0,塔楼,清能清江锦城二期,白沙洲 
2970000.0,3.0,2.0,130.67,"南,北,",精装,高,21.0,板楼,南湖名都A区,南湖沃尔玛 
2210000.0,3.0,2.0,117.08,"南,",精装,高,33.0,,融侨悦府,青山 
1680000.0,3.0,2.0,98.19,"南,",毛坯,高,40.0,,保利上城,白沙洲 
1550000.0,3.0,2.0,89.35,"南,",精装,低,34.0,板楼,佳兆业金域天下二期,白沙洲 
1245000.0,3.0,2.0,87.84,"南,北,",精装,中,8.0,板楼,融科花满庭,白沙洲 
2100000.0,3.0,2.0,113.6,"南,北,",精装,低,21.0,板楼,南湖名都A区,南湖沃尔玛 
2850000.0,3.0,1.0,123.46,"南,北,",毛坯,,,板楼,保利蓝海郡,卓刀泉 
2050000.0,3.0,2.0,92.35,"南,北,",精装,高,33.0,板楼,福星惠誉·仁和公馆,青山 
1650000.0,3.0,2.0,95.3,"南,",精装,中,34.0,,保利上城,白沙洲 
2230000.0,3.0,2.0,99.74,"南,",简装,中,31.0,,领秀城,卓刀泉 
1450000.0,3.0,1.0,95.35,"南,",精装,高,34.0,板楼,万科金色城市23地块,白沙洲 
2100000.0,3.0,2.0,113.6,"南,北,",精装,低,21.0,板楼,南湖名都A区,南湖沃尔玛 
2850000.0,3.0,1.0,123.46,"南,北,",毛坯,,,板楼,保利蓝海郡,卓刀泉 
2160000.0,3.0,2.0,126.73,"南,北,",精装,高,34.0,塔楼,清能清江锦城二期,白沙洲 
880000.0,2.0,1.0,85.02,"东南,",简装,低,18.0,板楼,湘龙鑫城四期,白沙洲 
4300000.0,4.0,2.0,148.78,"南,北,",简装,低,32.0,板楼,保利华都,虎泉杨家湾 
2970000.0,3.0,2.0,130.67,"南,北,",精装,高,21.0,板楼,南湖名都A区,南湖沃尔玛 
2050000.0,3.0,2.0,92.35,"南,北,",精装,高,33.0,板楼,福星惠誉·仁和公馆,青山 
1900000.0,3.0,2.0,89.43,"南,",简装,,,板楼,保利蓝海郡,卓刀泉 
2680000.0,4.0,2.0,148.39,"南,北,",简装,高,18.0,塔楼,南湖名都B,南湖沃尔玛 
2200000.0,3.0,2.0,136.06,"东南,",精装,高,34.0,板楼,万科金色城市18地块,白沙洲 
1500000.0,4.0,2.0,145.28,"南,",简装,低,32.0,板楼,毛坦港湾A区,白沙洲 
1580000.0,3.0,2.0,94.32,"东南,",精装,低,34.0,板楼,复地悦城二期东区,白沙洲 
850000.0,3.0,2.0,89.91,"南,",毛坯,高,26.0,板楼,爱家名校华城,白沙洲 
1450000.0,3.0,1.0,95.35,"南,",精装,高,34.0,板楼,万科金色城市23地块,白沙洲 
1920000.0,3.0,2.0,115.21,"南,北,",毛坯,高,34.0,板楼,清能清江锦城三期,白沙洲 
3870000.0,4.0,2.0,154.7,"南,北,",毛坯,高,32.0,板楼,金地自在城,团结大道 
2080000.0,3.0,2.0,95.79,"南,北,",精装,低,31.0,板楼,招商雍华府,南湖沃尔玛 
2460000.0,3.0,2.0,117.56,"南,",精装,低,27.0,,金地自在城,团结大道 
1850000.0,3.0,2.0,104.98,"南,",精装,中,34.0,板楼,清能清江锦城三期,白沙洲 
1110000.0,3.0,2.0,102.87,"南,",毛坯,高,34.0,板楼,鄂旅投书院世家,白沙洲 
2230000.0,3.0,2.0,99.74,"南,",简装,中,31.0,,领秀城,卓刀泉 
2180000.0,3.0,2.0,123.73,"北,南,",精装,中,40.0,,保利上城西区,白沙洲 
1550000.0,3.0,2.0,95.82,"东南,",毛坯,低,40.0,,保利上城,白沙洲 
1030000.0,3.0,2.0,87.0,"南,",精装,高,34.0,板楼,爱家名校华城,白沙洲 
2200000.0,3.0,2.0,128.16,"东南,",毛坯,低,46.0,板楼,融侨悦府,青山 
1380000.0,3.0,2.0,95.92,"东南,南,",精装,高,34.0,,万科金色城市23地块,白沙洲 
1850000.0,4.0,2.0,116.78,"南,",,中,47.0,塔楼,东原启城一期,白沙洲 
1520000.0,3.0,2.0,86.67,"南,",简装,低,34.0,板楼,复地悦城二期东区,白沙洲 
1360000.0,2.0,2.0,81.09,"东南,",精装,高,34.0,板楼,复地悦城一期西区,白沙洲 
2640000.0,4.0,1.0,141.1,"南,",精装,低,34.0,板楼,东原启城二期,白沙洲 
1700000.0,3.0,1.0,92.56,"东南,",精装,中,34.0,板楼,复地悦城一期西区,白沙洲 
1490000.0,4.0,2.0,146.24,"南,北,",精装,高,7.0,板楼,金鹤园小区,青山 
4800000.0,5.0,1.0,210.61,"南,北,",精装,中,11.0,,名都花园,卓刀泉 
1550000.0,3.0,2.0,88.66,"南,",,中,34.0,板楼,杨春湖畔,青山 
1980000.0,3.0,2.0,101.79,"南,北,",精装,高,18.0,塔楼,南湖名都A区,南湖沃尔玛 
1750000.0,3.0,2.0,108.52,"南,北,",毛坯,中,34.0,塔楼,喜瑞都,白沙洲 
1590000.0,3.0,2.0,99.72,"南,北,",毛坯,高,33.0,板楼,菁英城一期,白沙洲 
1395000.0,2.0,2.0,96.21,"南,",精装,高,30.0,塔楼,翡翠城,卓刀泉 
1650000.0,3.0,2.0,86.78,"南,",精装,高,34.0,塔楼,佳兆业金域天下三期,白沙洲 
3280000.0,4.0,2.0,146.96,"南,北,",毛坯,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
1700000.0,3.0,2.0,117.05,"东南,",毛坯,高,47.0,塔楼,东原启城一期,白沙洲 
2120000.0,3.0,2.0,88.2,"南,北,",简装,低,6.0,板楼,金地格林小城美茵区,新南湖 
1990000.0,3.0,2.0,97.42,"东南,",简装,高,34.0,塔楼,保利中央公馆,新南湖 
2980000.0,4.0,2.0,106.2,"南,北,",,高,6.0,板楼,大华南湖公园世家二期,新南湖 
1599000.0,3.0,2.0,104.59,"南,西,",,低,32.0,板楼,花样年锦绣城A区,白沙洲 
2040000.0,3.0,2.0,100.64,"南,",精装,高,33.0,塔楼,保利中央公馆,新南湖 
1920000.0,3.0,2.0,127.71,"南,北,",精装,高,40.0,板楼,楚天都市沁园,黄家湖 
3550000.0,4.0,2.0,155.13,"南,北,",精装,高,11.0,板楼,南湖景苑,街道口 
1880000.0,3.0,2.0,87.87,"南,",简装,高,31.0,,金地自在城,团结大道 
3000000.0,3.0,2.0,131.58,"南,北,",精装,高,17.0,板楼,金地格林小城梦茵区,南湖沃尔玛 
1595000.0,3.0,1.0,95.3,"东南,",毛坯,低,34.0,,保利上城,白沙洲 
1800000.0,3.0,2.0,103.88,"南,",精装,高,33.0,塔楼,喜瑞都,白沙洲 
2490000.0,3.0,2.0,126.11,"南,北,",精装,中,23.0,板楼,狮城翰园,街道口 
3230000.0,4.0,2.0,147.72,"南,北,",精装,,,板楼,泰然南湖玫瑰湾三期,珞狮南路 
1590000.0,3.0,2.0,94.56,"南,",精装,中,43.0,板楼,杨春湖畔,青山 
1850000.0,3.0,1.0,107.33,"南,",毛坯,低,48.0,板楼,揽胜公园,珞狮南路 
1730000.0,3.0,2.0,98.19,"南,北,",精装,中,34.0,,保利上城,白沙洲 
11110000.0,5.0,2.0,276.52,"南,北,",毛坯,低,6.0,塔楼,金地圣爱米伦,新南湖 
2410000.0,2.0,2.0,90.88,"南,北,",精装,高,28.0,板楼,保利华都,虎泉杨家湾 
2180000.0,3.0,2.0,105.43,"南,北,",精装,高,34.0,,金地自在城,团结大道 
1590000.0,3.0,2.0,94.56,"南,",精装,中,43.0,板楼,杨春湖畔,青山 
2850000.0,3.0,2.0,123.02,"南,",精装,高,30.0,板楼,招商雍华府,南湖沃尔玛 
1200000.0,3.0,1.0,90.38,"南,北,",精装,低,8.0,板楼,融科花满庭,白沙洲 
1960000.0,3.0,2.0,118.96,"南,北,",简装,低,26.0,,绿汀雅境,卓刀泉 
2600000.0,3.0,2.0,117.79,"南,北,",精装,中,34.0,,金地自在城,团结大道 
1100000.0,3.0,2.0,74.38,"南,北,",精装,高,11.0,板楼,融科花满庭,白沙洲 
2250000.0,3.0,2.0,125.65,"南,",精装,高,32.0,,保利心语八期,珞狮南路 
1730000.0,3.0,2.0,122.8,"南,",精装,高,21.0,板楼,武汉区检察院德福苑,白沙洲 
11110000.0,5.0,2.0,276.52,"南,北,",毛坯,低,6.0,塔楼,金地圣爱米伦,新南湖 
1990000.0,3.0,2.0,93.32,"南,北,",精装,高,31.0,板楼,花样年花郡二期,团结大道 
2920000.0,5.0,2.0,102.91,"南,北,",精装,高,6.0,板楼,金地格林小城美茵区,新南湖 
1550000.0,3.0,2.0,117.81,"南,北,",毛坯,中,34.0,板楼,花样年锦绣城B区,白沙洲 
1500000.0,3.0,1.0,131.27,"南,北,",精装,中,34.0,板楼,爱家名校华城,白沙洲 
1890000.0,3.0,1.0,95.93,"南,",精装,低,31.0,板楼,揽胜公园,珞狮南路 
900000.0,1.0,1.0,40.77,"南,",精装,高,22.0,板楼,长航蓝晶绿洲一二期,徐东 
1410000.0,2.0,1.0,88.52,"东南,",精装,中,7.0,板楼,兆丰苑,杨园 
3240000.0,3.0,1.0,116.04,"南,北,",,低,47.0,板楼,万科金域学府,卓刀泉 
1780000.0,3.0,2.0,103.13,"南,北,",,高,6.0,,荣军医院生活小区,虎泉杨家湾 
2000000.0,3.0,2.0,90.09,"南,北,",,中,34.0,板楼,保利中央公馆,新南湖 
1080000.0,2.0,1.0,78.08,"南,北,",,,,板楼,青翠苑小区,青山 
1380000.0,2.0,1.0,84.28,"南,北,",,中,40.0,,巴黎春天,文化大道 
1120000.0,3.0,1.0,86.48,"南,",,低,32.0,板楼,东原湖光里,黄家湖 
670000.0,1.0,1.0,52.79,"南,北,",毛坯,中,28.0,板楼,烽火尚品虹城,白沙洲 
1980000.0,3.0,2.0,96.77,"南,",精装,低,16.0,板楼,大华南湖公园世家二期,新南湖 
900000.0,2.0,2.0,78.91,"南,",,高,33.0,板楼,爱家名校华城,白沙洲 
1800000.0,2.0,1.0,88.83,"南,",精装,低,34.0,,保利城,团结大道 
1435000.0,3.0,1.0,87.6,"南,",,高,40.0,,保利上城,白沙洲 
940000.0,3.0,2.0,87.06,"南,",,高,27.0,板楼,爱家名校华城,白沙洲 
980000.0,2.0,2.0,90.96,"南,",,,,塔楼,福星惠誉东澜岸,白沙洲 
1510000.0,3.0,2.0,105.94,"南,",,高,34.0,板楼,东原乐见城三期,珞狮南路 
1650000.0,2.0,1.0,93.8,"南,",,高,34.0,板楼,清能清江锦城三期,白沙洲 
2920000.0,4.0,1.0,163.06,"南,北,",,低,11.0,板楼,保利心语一期,珞狮南路 
2350000.0,2.0,1.0,69.93,"南,",简装,高,18.0,塔楼,保利华都,虎泉杨家湾 
3900000.0,4.0,1.0,156.28,"南,东南,东,",,高,15.0,塔楼,东湖公馆,街道口 
910000.0,2.0,1.0,74.36,"南,",简装,低,10.0,板楼,城际花园,白沙洲 
1250000.0,3.0,2.0,88.91,"南,",,高,8.0,板楼,融科花满庭,白沙洲 
2590000.0,2.0,2.0,89.47,"南,北,",精装,中,27.0,板楼,东湖睿园,东湖东亭 
920000.0,2.0,1.0,63.55,"东南,",,中,34.0,板楼,绿景苑港东名居一期,团结大道 
2260000.0,2.0,2.0,88.25,"北,",,中,32.0,,领秀城,卓刀泉 
2950000.0,4.0,2.0,139.18,"南,北,",,低,45.0,,福星惠誉东湖城二期,东湖东亭 
3480000.0,3.0,1.0,112.93,"南,",,低,45.0,板楼,保利大都会,卓刀泉 
1900000.0,4.0,2.0,154.14,"北,南,",,中,32.0,塔楼,御景名门,街道口 
1040000.0,2.0,1.0,64.88,"东,西,",简装,低,8.0,板楼,湖北省电力试验研究院宿舍,东湖东亭 
1280000.0,3.0,2.0,90.8,"南,北,",,高,49.0,板楼,世茂林屿岸,文化大道 
1350000.0,2.0,2.0,87.47,"南,北,",,高,47.0,板楼,世茂云锦玉海园,白沙洲 
2200000.0,3.0,2.0,135.19,"东南,",精装,中,11.0,塔楼,恒庆花园,杨园 
1580000.0,2.0,1.0,88.5,"东南,",毛坯,低,34.0,,保利城,团结大道 
1950000.0,2.0,2.0,64.14,"南,",精装,低,24.0,,爱家皇家公馆,团结大道 
1350000.0,2.0,2.0,78.83,"东,西,",精装,高,22.0,板楼,佳兆业金域天下二期,白沙洲 
1360000.0,2.0,1.0,81.09,"南,北,",精装,低,34.0,板楼,复地悦城一期西区,白沙洲 
2650000.0,3.0,2.0,97.1,"南,北,",精装,低,33.0,板楼,理公馆,街道口 
1430000.0,2.0,2.0,68.06,"南,",精装,高,26.0,板楼,爱家皇家公馆,团结大道 
1180000.0,2.0,1.0,60.43,"东南,南,",简装,低,28.0,板楼,华腾园,徐东 
1700000.0,2.0,2.0,97.79,"南,北,",简装,低,23.0,,爱家皇家公馆,团结大道 
980000.0,2.0,1.0,59.17,"东南,",毛坯,中,18.0,板楼,华腾园,徐东 
1450000.0,3.0,1.0,89.07,"南,",毛坯,高,17.0,板楼,中铁花园,杨园 
1550000.0,2.0,1.0,81.86,"南,",,高,34.0,板楼,保利公园九里,老南湖 
1500000.0,2.0,2.0,99.41,"东南,",,高,7.0,板楼,文豪苑,虎泉杨家湾 
2510000.0,3.0,2.0,123.1,"南,",,中,48.0,,金科城,青山 
2450000.0,3.0,2.0,119.43,"南,北,",,中,30.0,板楼,鹏程蕙园,街道口 
1560000.0,2.0,2.0,91.23,"南,",,高,34.0,板楼,清能清江锦城三期,白沙洲 
2890000.0,3.0,2.0,137.78,"南,北,",,低,11.0,,名都花园,卓刀泉 
3500000.0,3.0,2.0,109.94,"南,",精装,高,34.0,板楼,保利华都,虎泉杨家湾 
980000.0,2.0,1.0,79.16,"东南,",精装,低,34.0,板楼,万科金色城市23地块,白沙洲 
1830000.0,3.0,2.0,117.54,"南,北,",,中,34.0,板楼,世茂林屿岸,文化大道 
2450000.0,3.0,2.0,119.43,"南,北,",,中,30.0,板楼,鹏程蕙园,街道口 
2540000.0,2.0,2.0,95.76,"南,北,",,高,11.0,板楼,美林青城,杨园 
3250000.0,3.0,2.0,130.06,"南,北,",毛坯,中,33.0,板楼,武昌府二期,南湖沃尔玛 
1850000.0,2.0,2.0,77.61,"南,",,中,57.0,塔楼,纯水岸东湖天屿一期,东湖东亭 
1000000.0,2.0,2.0,87.48,"南,",,中,31.0,塔楼,彩虹郡,黄家湖 
1500000.0,2.0,2.0,99.41,"东南,",,高,7.0,板楼,文豪苑,虎泉杨家湾 
1550000.0,2.0,1.0,81.86,"南,",,高,34.0,板楼,保利公园九里,老南湖 
1450000.0,3.0,1.0,89.07,"南,",毛坯,高,17.0,板楼,中铁花园,杨园 
2210000.0,3.0,2.0,91.61,"南,",精装,,,板楼,保利蓝海郡,卓刀泉 
1880000.0,3.0,2.0,93.39,"南,北,",,高,18.0,塔楼,宝安璞园三期,南湖沃尔玛 
2100000.0,2.0,1.0,92.98,"南,",精装,高,28.0,板楼,长航蓝晶绿洲一二期,徐东 
1999000.0,2.0,1.0,87.22,"南,北,",精装,低,18.0,板楼,金地格林小城梦茵区,南湖沃尔玛 
1560000.0,2.0,1.0,74.55,"南,",,高,34.0,板楼,揽胜公园,珞狮南路 
890000.0,2.0,1.0,75.15,"南,北,",,中,8.0,板楼,丰收小区,白沙洲 
2700000.0,2.0,2.0,94.84,"东南,",毛坯,中,45.0,板楼,纯水岸东湖天屿二期,东湖东亭 
1600000.0,2.0,2.0,81.53,"南,",,高,18.0,板楼,丽华苑,团结大道 
2000000.0,2.0,2.0,77.03,"南,",精装,中,29.0,,保利城三期,团结大道 
2750000.0,3.0,2.0,97.1,"南,北,",精装,低,33.0,板楼,理公馆,街道口 
1420000.0,3.0,1.0,93.31,"南,",,低,17.0,板楼,万科金色城市18地块,白沙洲 
1680000.0,2.0,2.0,90.13,"南,",简装,中,34.0,,保利城,团结大道 
1500000.0,2.0,2.0,87.15,"东南,",,低,18.0,塔楼,保利心语二期,珞狮南路 
1350000.0,2.0,2.0,87.16,"南,",精装,低,33.0,板楼,瑞湖天地,珞狮南路 
1299700.0,2.0,1.0,81.81,"南,",,中,34.0,,万科金色城市18地块,白沙洲 
1900000.0,3.0,2.0,111.38,"南,北,",,低,30.0,板楼,华腾园,徐东 
1220000.0,3.0,2.0,86.68,"南,",,中,27.0,板楼,东原湖光里,黄家湖 
1200000.0,3.0,2.0,85.75,"东南,",,低,35.0,板楼,东原湖光里,黄家湖 
1850000.0,3.0,2.0,107.32,"南,",,中,7.0,板楼,钢都欧式花园一期,青山 
2200000.0,3.0,2.0,104.61,"南,北,",精装,低,28.0,,花畔里,团结大道 
1550000.0,4.0,2.0,123.5,"南,",,高,31.0,板楼,鄂旅投书院世家,白沙洲 
2890000.0,3.0,2.0,145.73,"南,",精装,中,18.0,,爱家国际华城,团结大道 
2150000.0,3.0,2.0,147.45,"东南,",简装,低,11.0,板楼,新新花园,徐东 
2980000.0,3.0,2.0,132.7,"南,北,",,低,11.0,板楼,大华南湖公园世家二期,新南湖 
1090000.0,3.0,1.0,95.8,"东南,",精装,中,11.0,板楼,杨春湖景苑,洪山其它 
2800000.0,4.0,2.0,126.48,"南,",,低,33.0,板楼,保利心语四期,珞狮南路 
1500000.0,3.0,2.0,92.36,"南,",,中,27.0,板楼,东原乐见城三期,珞狮南路 
2900000.0,4.0,2.0,102.55,"东南,",,中,34.0,板楼,东湖尚郡,团结大道 
3250000.0,3.0,2.0,128.44,"东南,",精装,高,18.0,板楼,长航蓝晶绿洲一二期,徐东 
2250000.0,3.0,2.0,90.99,"东南,",,高,34.0,板楼,保利中央公馆,新南湖 
3280000.0,3.0,2.0,127.45,"南,北,",精装,中,11.0,板楼,金地格林小城莱茵区,新南湖 
3600000.0,3.0,2.0,123.42,"南,北,",,低,34.0,板楼,保利华都,虎泉杨家湾 
2000000.0,3.0,2.0,89.38,"南,",,,,板楼,保利蓝海郡,卓刀泉 
4300000.0,3.0,2.0,131.15,"南,",精装,高,9.0,塔楼,虹顶家园,老南湖 
1800000.0,3.0,2.0,109.69,"南,北,",毛坯,中,34.0,板楼,杨春湖畔,青山 
1570000.0,3.0,2.0,90.95,"南,",,低,34.0,塔楼,华润紫云府二期,白沙洲 
5200000.0,4.0,2.0,167.47,"南,",精装,低,5.0,板楼,世茂林屿岸,文化大道 
2050000.0,3.0,2.0,93.95,"南,",精装,中,33.0,,福星惠誉东湖城二期,东湖东亭 
2150000.0,3.0,1.0,123.83,"南,",,低,47.0,塔楼,万科金色城市20地块,白沙洲 
1950000.0,3.0,2.0,113.67,"南,",,中,33.0,板楼,瑞湖天地,珞狮南路 
4250000.0,4.0,2.0,191.9,"南,北,",,高,11.0,,名都花园,卓刀泉 
1750000.0,3.0,2.0,92.76,"南,",,中,30.0,,泰然南湖玫瑰湾二期,珞狮南路 
1620000.0,3.0,2.0,108.77,"南,北,",精装,高,23.0,,江南花园,杨园 
550000.0,2.0,1.0,30.28,"西南,",,高,12.0,塔楼,29街,南湖沃尔玛 
2200000.0,3.0,2.0,108.85,"南,北,",,低,6.0,,湖北省歌剧舞剧院宿舍,中南丁字桥 
2550000.0,5.0,1.0,92.36,"南,北,",,高,6.0,板楼,大华南湖公园世家二期,新南湖 
2400000.0,3.0,2.0,134.25,"南,北,",,高,16.0,板楼,东湖花园一期,东湖东亭 
3000000.0,4.0,2.0,150.63,"南,北,",精装,中,8.0,,洪山区机关住宅小区,徐东 
2700000.0,3.0,2.0,103.78,"南,",,高,34.0,,保利城四期,团结大道 
2150000.0,3.0,1.0,94.83,"南,北,",精装,低,28.0,板楼,长航蓝晶绿洲一二期,徐东 
2990000.0,4.0,2.0,124.41,"南,北,",,低,34.0,板楼,保利中央公馆,新南湖 
3180000.0,4.0,2.0,152.14,"南,北,",精装,中,17.0,塔楼,保利心语二期,珞狮南路 
2550000.0,3.0,2.0,114.62,"南,",精装,中,32.0,,福星惠誉东湖城三期,团结大道 
2730000.0,3.0,2.0,128.44,"南,北,",精装,中,18.0,板楼,长航蓝晶绿洲一二期,徐东 
1780000.0,3.0,2.0,134.46,"南,北,",,中,7.0,,钢都公寓,青山 
9560000.0,5.0,1.0,248.71,"东,东南,",,中,45.0,板楼,纯水岸东湖天屿二期,东湖东亭 
1840000.0,3.0,2.0,104.98,"南,北,",,中,34.0,板楼,清能清江锦城三期,白沙洲 
1830000.0,3.0,2.0,111.9,"南,北,",,高,33.0,,东原乐见城一期,珞狮南路 
1890000.0,2.0,2.0,79.8,"南,",精装,中,31.0,,福星惠誉东湖城二期,东湖东亭 
1900000.0,3.0,2.0,94.55,"南,",精装,低,34.0,板楼,保利新武昌K4地块,白沙洲 
2100000.0,3.0,2.0,106.79,"南,",,中,34.0,,保利城,团结大道 
1030000.0,3.0,2.0,86.98,"南,",精装,高,34.0,板楼,爱家名校华城,白沙洲 
1900000.0,3.0,2.0,118.75,"南,",精装,中,34.0,塔楼,华润紫云府二期,白沙洲 
1600000.0,3.0,2.0,153.96,"南,北,",简装,,,板楼,现代梅竹园,青山 
3300000.0,3.0,2.0,117.87,"东南,",精装,高,33.0,板楼,美林青城,杨园 
3000000.0,3.0,1.0,158.11,"东南,",,高,18.0,板楼,楚天都市沁园,黄家湖 
2130000.0,3.0,2.0,123.58,"南,西,",精装,低,56.0,板楼,万科金色城市20地块,白沙洲 
2430000.0,4.0,2.0,119.82,"南,北,",,高,16.0,板楼,大华南湖公园世家二期,新南湖 
1870000.0,3.0,2.0,112.51,"东南,",,高,18.0,板楼,保利心语一期,珞狮南路 
2000000.0,3.0,2.0,126.17,"南,北,",,中,34.0,塔楼,世茂云锦玉海园,白沙洲 
1680000.0,2.0,2.0,94.23,"南,",,低,18.0,,保利才盛景苑,杨园 
4000000.0,3.0,2.0,113.38,"东南,",简装,高,32.0,板楼,纯水岸东湖三期,东湖东亭 
3450000.0,4.0,2.0,105.88,"南,北,",,高,6.0,板楼,金地格林小城美茵区,新南湖 
2040000.0,5.0,1.0,163.59,"南,北,",,中,8.0,板楼,三鸿家园,新南湖 
2480000.0,3.0,2.0,139.4,"南,",,中,17.0,板楼,冶建花园,青山 
1120000.0,3.0,2.0,106.38,"南,",简装,高,7.0,塔楼,徐东四期公寓,徐东 
2720000.0,3.0,2.0,113.25,"南,",,低,6.0,板楼,大华南湖公园世家一期,珞狮南路 
1700000.0,3.0,2.0,109.02,"南,北,",,低,32.0,板楼,楚天都市沁园,黄家湖 
1990000.0,3.0,2.0,113.27,"西南,",,中,33.0,板楼,世茂云锦樱海园,白沙洲 
2720000.0,3.0,2.0,113.25,"南,",,低,6.0,板楼,大华南湖公园世家一期,珞狮南路 
1980000.0,3.0,2.0,102.95,"南,",简装,低,6.0,板楼,湖北省电力试验研究院宿舍,东湖东亭 
1360000.0,3.0,2.0,111.04,"南,北,",,低,34.0,板楼,爱家名校华城,白沙洲 
1540000.0,3.0,1.0,88.93,"南,北,",,中,11.0,板楼,东原湖光里,黄家湖 
2080000.0,3.0,2.0,113.15,"南,",精装,高,31.0,,保利才盛景苑,杨园 
2780000.0,4.0,2.0,181.98,"南,北,",,低,13.0,塔楼,狮城名居,街道口 
1880000.0,3.0,1.0,84.19,"西南,西北,",精装,高,28.0,板楼,爱家皇家公馆,团结大道 
1880000.0,3.0,1.0,115.12,"东南,",精装,高,15.0,板楼,新鑫园社区,青山 
2000000.0,3.0,2.0,99.7,"南,北,",,中,30.0,,颐桂苑,团结大道 
1360000.0,3.0,1.0,111.49,"南,北,",,中,7.0,板楼,郁馨花园,白沙洲 
2050000.0,3.0,2.0,138.63,"南,北,",精装,低,22.0,,华城广场,杨园 
2880000.0,4.0,2.0,157.84,"南,北,",精装,中,30.0,,爱家国际华城,团结大道 
1650000.0,3.0,2.0,90.99,"南,",精装,高,34.0,塔楼,佳兆业金域天下一期,白沙洲 
2950000.0,3.0,1.0,136.67,"东南,",精装,中,27.0,板楼,爱家皇家公馆,团结大道 
2260000.0,3.0,1.0,113.6,"南,北,",简装,高,21.0,板楼,南湖名都A区,南湖沃尔玛 
1070000.0,2.0,2.0,59.71,"南,",,中,27.0,板楼,武昌府一期B区,南湖沃尔玛 
1550000.0,3.0,1.0,98.19,"南,北,",,高,31.0,板楼,菁英城二期,白沙洲 
2030000.0,3.0,2.0,111.02,"南,北,",,高,33.0,板楼,福星惠誉青城华府,青山 
2828000.0,3.0,2.0,129.78,"南,",,低,33.0,板楼,保利新武昌K4地块,白沙洲 
1500000.0,3.0,2.0,95.48,"东南,",,低,28.0,,玲珑汇,青山 
2150000.0,2.0,2.0,99.66,"南,",,高,12.0,塔楼,和盛世家,东湖东亭 
1900000.0,3.0,2.0,118.16,"南,",,低,30.0,,芷岸龙庭,珞狮南路 
1700000.0,3.0,2.0,113.4,"东南,",精装,低,34.0,塔楼,华润紫云府一期,白沙洲 
